id,old_region,new_region,tier,live_region_id,state,suburb,lat,lng,address,region_computed_id,region_override_id
6502f1b7-6f55-4a72-a9ed-e597d9ee29cd,"1-3 Bridge Street, Muswellbrook NSW","",2,,"NSW",,-32.265178,150.888871,"1-3 Bridge Street, Muswellbrook NSW 2333",,
f57db8af-b945-40b1-bd8a-2c989f7bb4e4,"1800 Glen Davis Rd","",2,,"NSW",,-33.143585,150.123774,"1800 Glen Davis Road",,
8dd344f5-4097-490c-897a-ecac7848871d,"2 Euroka Ave","",2,,"NSW",,-31.075992,152.818272,"2 Euroka Ave",,
768dcf7f-2e42-4eab-8fa6-0a35a603717b,"3105 Remembrance Driveway","",2,,"NSW",,-34.263296,150.574715,"3105 Remembrance Driveway, Bargo NSW",,
43aabcdc-8718-4c69-a685-c3a0f53d347f,"32 Bean Ln","",2,,"NSW",,-33.441601,150.621374,"32 Bean Lane",,
fb1eef55-c8a8-4d6d-bef5-2bd40fea6a3a,"333 Carmichaels Lane Coonabarabran NSW 2357 Australia","",2,,"NSW",,-31.260483,149.211146,"333 Carmichaels Lane, Coonabarabran NSW 2357",,
2acf579c-e1e4-4e02-8c24-5a236b0b35ad,"4 Ocean Street Yamba","",2,,"NSW",,-29.43751,153.366118,"4 Ocean Street, Yamba NSW 2464",,
22f475e1-e6fe-458b-a7ab-547ad3df1753,"40 Seal Rocks Rd","",2,,"NSW",,-32.388794,152.446187,"40 Seal Rocks Road",,
d53de57d-98a2-42db-8561-375b454db983,"424 Moonabung Rd","",2,,"NSW",,-32.541734,151.50004,"424 Moonabung Rd, Vacy NSW",,
1662115f-8e56-4385-8406-81f3224efc17,"43 Edward St","",2,,"NSW",,-34.082621,150.57176,"43 Edward Street, The Oaks NSW 2570",,
f2b2e684-f2bc-4066-b4af-1e457d6f613d,"8 Regatta Ave Ballina NSW Australia","",2,,"NSW",,-32.193007,152.519523,"8 Regatta Avenue, Ballina NSW Australia, Ballina NSW",,
bddab12d-6105-4f0d-80af-64d9237121b6,"824 Fosterton Rd","",2,,"NSW",,-32.332696,151.745238,"824 Fosterton Rd, Dungog NSW",,
9390f68d-3f78-4348-b71a-9584e97d9ca8,"969 Bombah Point Rd","",2,,"NSW",,-32.486189,152.27042,"969 Bombah Point Rd, NSW",,
6e13b9a5-b562-4433-b44a-1992c613fb3a,"13 Elder St","Alice Springs & Red Centre",1,5326d8c6-b860-40d2-87f6-3f31842ad505,"NT",,-23.698803,133.870399,"13 Elder St",5326d8c6-b860-40d2-87f6-3f31842ad505,
f155b90e-d7ab-4b84-9497-105f4d155db1,"27 Tuncks Rd","Alice Springs & Red Centre",1,5326d8c6-b860-40d2-87f6-3f31842ad505,"NT",,-23.70633,133.88476,"27 Tuncks Road",5326d8c6-b860-40d2-87f6-3f31842ad505,
0aa51960-efcf-4077-bb6c-6a91ad6dc553,"4/11 Todd St","Alice Springs & Red Centre",1,5326d8c6-b860-40d2-87f6-3f31842ad505,"NT","Alice Springs",-23.700923,133.882216,"4/11 Todd Street, Alice Springs NT 0870",5326d8c6-b860-40d2-87f6-3f31842ad505,
2d76486f-46b8-4f4a-97a1-9f61541df9f2,"45 Todd Mall","Alice Springs & Red Centre",1,5326d8c6-b860-40d2-87f6-3f31842ad505,"NT",,-23.699332,133.883241,"45 Todd Mall",5326d8c6-b860-40d2-87f6-3f31842ad505,
ddcff870-cdc6-4fe7-aa78-725371e4b314,"47 Raberaba Cct, Hermannsburg NT 0872","Alice Springs & Red Centre",1,5326d8c6-b860-40d2-87f6-3f31842ad505,"NT",,-23.944277,132.77486,"47 Raberaba Cct, Hermannsburg NT 0872, Hermannsburg NT 0872",5326d8c6-b860-40d2-87f6-3f31842ad505,
ff9df19c-657a-46f5-90b6-17e3a076fc1b,"19 Kitchener Dr","Darwin & Top End",1,13ce91e7-efed-493e-9c0a-1e7fa8b90993,"NT","Darwin",-12.467985,130.846274,"19 Kitchener Dr, Darwin NT",13ce91e7-efed-493e-9c0a-1e7fa8b90993,
a252fc34-6b0b-4ed4-958b-881706171df5,"32 Mitchell Street, Darwin City NT","Darwin & Top End",1,13ce91e7-efed-493e-9c0a-1e7fa8b90993,"NT","Darwin City",-12.464373,130.8416,"32 Mitchell Street, Darwin City NT",,
ca68feab-4d3c-46b4-b4ce-6501b5484a1a,"4 Burnett Pl","Darwin & Top End",1,13ce91e7-efed-493e-9c0a-1e7fa8b90993,"NT","Darwin",-12.450716,130.829707,"4 Burnett Place, Darwin NT",13ce91e7-efed-493e-9c0a-1e7fa8b90993,
765e8bdb-c594-4899-ad70-badc646804f6,"4295 Fog Bay Rd","Darwin & Top End",1,13ce91e7-efed-493e-9c0a-1e7fa8b90993,"NT",,-12.850449,130.492552,"4295 Fog Bay Rd",13ce91e7-efed-493e-9c0a-1e7fa8b90993,
cd7d0b97-951a-4d6e-9086-89fdd2820b0b,"48/12 Charlton Ct","Darwin & Top End",1,13ce91e7-efed-493e-9c0a-1e7fa8b90993,"NT","12 Charlton Court",-12.431563,130.8589,"Shop 48, 12 Charlton Court",13ce91e7-efed-493e-9c0a-1e7fa8b90993,
8cea432d-7bba-4470-84d4-fb263b01bc14,"6 The Blvd","Darwin & Top End",1,13ce91e7-efed-493e-9c0a-1e7fa8b90993,"NT","Palmerston",-12.479877,130.98448,"6 The Boulevard, Goyder Square, Palmerston NT",13ce91e7-efed-493e-9c0a-1e7fa8b90993,
a3656448-43a7-4a1d-a7c3-e7c8ab6c024b,"7 Kitchener Dr","Darwin & Top End",1,13ce91e7-efed-493e-9c0a-1e7fa8b90993,"NT","Darwin",-12.46636,130.847014,"7 Kitchener Dr, Darwin Waterfront, Darwin NT",13ce91e7-efed-493e-9c0a-1e7fa8b90993,
7ac3ed63-9038-4757-b684-8df9a0c988d0,"Timor Sea, Tiwi Islands NT","Darwin & Top End",1,13ce91e7-efed-493e-9c0a-1e7fa8b90993,"NT",,-11.5153,130.78,,13ce91e7-efed-493e-9c0a-1e7fa8b90993,
2407a04a-d75a-4a49-9ba6-f758a0261c3c,"20 Christie Rd","",2,,"NT",,-14.443354,132.272875,"20 Christie Road",,b6df17d1-9760-4a1b-bdb4-6c520eccce55
b47e4e93-31af-4c22-824c-b6b8c16aa0e5,"Noosa, QLD","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"QLD",,-35.212787,138.482248,,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
055ba698-c3c3-4afc-ab59-37ff0ad755a5,"1/17 Chrome Street Salisbury","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.543711,153.029097,"1/17 Chrome Street Salisbury, Salisbury",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
a43cb4c0-3a26-4664-9a30-33028c7a9789,"135 James St","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.460347,153.044106,"135 James Street, New Farm QLD",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
aa0e89fc-5298-4ff0-b7f1-e9868a11debb,"147E Alice Street, Brisbane City","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.472335,153.03125,"147E Alice Street",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
750e7f42-295b-4607-93f1-91af595d51ce,"152 Mount Coot-Tha Rd","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.475517,152.976041,"152 Mount Coot-tha Road, Mt Coot-tha QLD 4066",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
1589c123-d211-4a65-a6b3-0957b18ef856,"167 Latrobe Terrace, Paddington, QLD, 4064","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.458115,152.994762,"167 Latrobe Terrace, Paddington, QLD, 4064",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
2152b744-3a02-49af-bb54-1fca0c1cb560,"218 Given Ter","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.461796,153.005296,"218 Given Tce",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
bc55d017-533f-432b-99c7-e7560e0b9b57,"25 Anstey St","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.430504,153.042325,"25 Anstey St",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
bf1d4f08-7e2e-488e-aecb-fb06c4464a0f,"25 Leigh St","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.498653,153.06025,"25 Leigh St",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
27e6a0f7-9c15-46d1-bfd8-c5c0b68f066b,"29 River Terrace, Kangaroo Point","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.476199,153.034596,"29 River Terrace",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
e14cee5d-7b8d-4c1d-a24d-30161f2e6ee8,"3 ELLISON ROAD GEEBUNG","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.376888,153.054756,"3 Ellison Road",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
d8ea5523-524c-4a14-b534-8739f4c25ff6,"313 Logan Rd","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD","Stones Corner",-27.498835,153.044315,"313 Logan Road, Stones Corner, Stones Corner QLD 4120",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
cba8a006-d1f8-4932-9867-7c7ce6aae805,"360 Logan Rd","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.499249,153.045305,"360 Logan Rd",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
1038b011-0810-4a24-8785-af13fa2f6768,"37 Balfour St","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.463809,153.040346,,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
3a226fc3-ed46-4cf8-8c26-b9123d976fdd,"399 Queen St","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD","Brisbane",-27.465438,153.031088,"399 Queen Street, Brisbane QLD 4000",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
15499c39-e362-4140-8a68-e6fa12ffeafe,"5 Overend Street, East Brisbane QLD, 4169","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.488264,153.039882,"5 Overend Street",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
bc967b6c-cf0f-4e8f-8b62-eaa6fd0af6b0,"545 Old Cleveland Rd, Camp Hill","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.492951,153.074311,,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
9f9408f9-58b3-4675-bbc5-30eaaf8f8c59,"63 Melbourne Street, Rocklea QLD 4106","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD","Rocklea",-27.539164,153.009622,"63 Melbourne Street, Rocklea QLD 4106",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
35abad33-ee8f-49fa-9e8b-9706490027d2,"707 Ann St","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.457876,153.035966,"707 Ann Street, Fortitude Valley QLD",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
0e08d293-28d3-4175-b4bc-949a287b790e,"72 Heal St","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.46239,153.04262,"72 Heal Street, New Farm QLD",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
e2fbb5ab-c629-4e56-b6b0-bb3165acde99,"900 Brunswick St","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.467156,153.047071,"900 Brunswick Street",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
f22a0640-cd0e-4a99-bf05-18d5477534f0,"92A Arthur Ter","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.451692,152.997343,"92A Arthur Terrace",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
05d5c47c-a1c5-4bf0-8b5e-59a00906472d,"Shop 1 / 113 Oxley Station Road Oxley, Brisbane","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.553993,152.975113,"Shop 1 / 113 Oxley Station Road",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
46704797-4088-4841-af13-366ba79e2270,"Shop 3, The Mall, 3/222 Stratton Terrace, Manly QLD","Brisbane",1,361cd83c-0c7a-4725-b7d5-b4982ee0ec07,"QLD",,-27.454389,153.185624,"Shop 3, The Mall, 50 Cambridge Parade, Manly QLD 4179",361cd83c-0c7a-4725-b7d5-b4982ee0ec07,
75dd05fd-ba6c-4339-b11b-e71795a11612,"18A Eacham CL, Yungaburra, AU 4884","Cairns & Tropical North",1,2f404040-9f49-4a2f-a36b-190dce079f6e,"QLD",,-17.288466,145.635489,"18A Eacham CL, Yungaburra QLD 4884",2f404040-9f49-4a2f-a36b-190dce079f6e,
ae7382b2-7908-4a8f-85b1-27e6ecda4777,"247 Hogan Rd","Cairns & Tropical North",1,2f404040-9f49-4a2f-a36b-190dce079f6e,"QLD",,-17.407724,145.611456,"247 Hogan Rd, Tarzali QLD 4885",2f404040-9f49-4a2f-a36b-190dce079f6e,
86cacf5a-f04b-40ab-a98f-1f3009418d34,"324 Land Road, Malanda","Cairns & Tropical North",1,2f404040-9f49-4a2f-a36b-190dce079f6e,"QLD",,-17.314529,145.705161,"324 Land Road, Malanda QLD",2f404040-9f49-4a2f-a36b-190dce079f6e,
05e9cf52-5ab4-44a0-9206-5632bbce22ce,"345 Byrnes Street, Mareeba","Cairns & Tropical North",1,2f404040-9f49-4a2f-a36b-190dce079f6e,"QLD",,-17.010515,145.425528,"345 Byrnes Street, Mareeba QLD",2f404040-9f49-4a2f-a36b-190dce079f6e,
1f42873b-6d12-4c94-8633-777aeff14c12,"70 Hunt Road, Peeramon","Cairns & Tropical North",1,2f404040-9f49-4a2f-a36b-190dce079f6e,"QLD",,-17.301363,145.582431,"70 Hunt Road, Peeramon, Peeramon QLD 4884",2f404040-9f49-4a2f-a36b-190dce079f6e,
f89942be-9f5c-4a10-b551-eaf81dab7e82,"216 Arnolds Rd, Byfield QLD 4703","Capricorn Coast",1,da54734b-b5e0-4ab1-a011-ecbd163776c5,"QLD",,-22.858944,150.641112,"216 Arnolds Rd, Byfield, Byfield QLD 4703",da54734b-b5e0-4ab1-a011-ecbd163776c5,
c8ec22be-e03b-4663-be09-99c6d8778f45,"9790 Cunningham Hwy, Tregony","Granite Belt",1,28389585-efc5-404f-8de0-3bdc9d676e23,"QLD",,-28.059431,152.298456,"9790 Cunningham Highway",28389585-efc5-404f-8de0-3bdc9d676e23,
f6f0ccda-1a19-40b5-b6dc-9da2bef9efb9,"1531 Beechmont Rd, Beechmont","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD",,-28.107961,153.217581,"1531 Beechmont Rd",63977d76-7e1e-4ee7-bffd-6fee81081522,
4fa14d4f-be38-4a5e-aa04-eb8014a5736a,"25 Forsythia Dr","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD",,-27.913735,153.203064,"25 Forsythia Drive, Tamborine Mountain QLD",63977d76-7e1e-4ee7-bffd-6fee81081522,
ccd23158-9a44-49b0-af05-8c594dc7e82f,"298 Cainbable Creek Rd, Cainbable Queensland","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD","Cainbable",-28.098862,153.076125,"298 Cainbable Creek Road, Cainbable, 4285",63977d76-7e1e-4ee7-bffd-6fee81081522,
24f2a71b-a71a-4413-ac7a-d3a5edc07ec4,"3009 Christmas Creek Rd, Lamington Queensland","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD",,-28.288888,153.056869,"3009 Christmas Creek Rd",63977d76-7e1e-4ee7-bffd-6fee81081522,
61a2923c-6cdf-43e8-807a-4b9f834b328a,"312 Boyland Rd","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD","Boyland",-27.953008,153.117194,"312 Boyland Rd, Boyland",63977d76-7e1e-4ee7-bffd-6fee81081522,
d4ddea9c-8c6e-4796-aab2-6dce33a34f00,"3196 Christmas Creek Rd. Lamington","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD",,-28.295072,153.072126,"3196 Christmas Creek Rd",63977d76-7e1e-4ee7-bffd-6fee81081522,
3a4ed325-a366-4f24-9a36-8d4318c18a84,"3338 Kerry Rd","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD",,-28.250134,153.0704,"3338 Kerry Rd, QLD",63977d76-7e1e-4ee7-bffd-6fee81081522,
fda434b9-c29a-40d7-b8cb-737c4d45c60b,"726 Green Hills Rd","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD",,-28.06151,152.771011,"726 Green Hills Rd, Cannon Creek QLD",63977d76-7e1e-4ee7-bffd-6fee81081522,
34a97730-fad8-43e2-be43-cd8dfeceb957,"97 Cedar Glen Rd","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD",,-28.253909,153.078096,"97 Cedar Glen Rd, QLD",63977d76-7e1e-4ee7-bffd-6fee81081522,
c88f1415-74f6-48f5-b606-0fc075526088,"99 Alpine Terrace  Tamborine Mountain","Scenic Rim",1,63977d76-7e1e-4ee7-bffd-6fee81081522,"QLD",,-27.96805,153.195897,"99 Alpine Terrace, Tamborine Mountain QLD",63977d76-7e1e-4ee7-bffd-6fee81081522,
86321507-4b2f-4ab8-9783-5e778e2e9dbc,"2/8 Venture Drive, Noosaville QLD","Sunshine Coast",1,7d1e76ce-c30b-4118-a0c8-ad18e14640da,"QLD",,-26.408004,153.046283,"2/8 Venture Drive, Noosaville QLD",7d1e76ce-c30b-4118-a0c8-ad18e14640da,
46efe001-19f4-4035-8247-806c96e7284b,"Shop 10, Noosa Homemaker Centre, Thomas street, Noosaville, QLD","Sunshine Coast",1,7d1e76ce-c30b-4118-a0c8-ad18e14640da,"QLD",,-26.399863,153.061964,"Shop 10, Noosa Homemaker Centre, Thomas Street, Noosaville QLD",7d1e76ce-c30b-4118-a0c8-ad18e14640da,
4b3da4fc-0936-4cd3-8cd5-3a2d72600b65,"1-41 Pioneer Road, Yandina QLD","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.556121,152.960589,"1-41 Pioneer Road, Yandina QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
f0e6e951-2aa0-4db7-b9cc-1ed91479e6a7,"115 Wust Rd","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.437586,152.999261,"115 Wust Rd, Doonan QLD 4562",c2749751-d379-4fa9-ad4d-efc077f8173a,
e0270d72-0dcd-4fc5-ac61-cce5eb6a1277,"191 Old Peachester Road, Beerwah","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD","Beerwah",-26.852066,152.903596,"191 Old Peachester Road, Beerwah",c2749751-d379-4fa9-ad4d-efc077f8173a,
0e970581-f82f-4573-a52c-712f4ba45c18,"198 Barrs Road, Glass House Mountains","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.921236,152.940303,"198 Barrs Road",c2749751-d379-4fa9-ad4d-efc077f8173a,
f6a4010c-f1f5-4935-9537-71503486533c,"20 Kondalilla Falls Rd","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.672516,152.87695,"20 Kondalilla Falls Rd, Montville QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
fa5a000a-d249-4c71-b32d-d08c52c1114c,"233 Maleny Stanley River Rd","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.764473,152.845181,"233 Maleny Stanley River Rd, Maleny QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
ee392d76-35ea-4b3d-a7df-600ef61bf750,"316 Brandenburg Rd","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.771633,152.931471,"316 Brandenburg Rd, Maleny QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
af7d154e-ebfc-4317-980f-55266dc3009e,"318 Western Ave","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.681884,152.866613,"318 Western Avenue, Montville QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
221efe5a-87ae-4ce9-8c16-905eb2f61bce,"35 Rose Gum Ln, Maleny QLD","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.688337,152.827073,"35 Rose Gum Lane, Maleny, Maleny QLD 4552",c2749751-d379-4fa9-ad4d-efc077f8173a,
ad2bb055-7ad6-4cc8-ba49-6e52a4554e3b,"36 Carruthers Rd","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.661833,152.924436,"36 Carruthers Rd, Montville QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
554c8219-95ef-43b2-86a4-1f1ddb79ac71,"396 Western Ave, Montville","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.682058,152.858194,"396 Western Ave, Montville, Montville QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
00cfe985-4b17-417c-9125-d7913f0da087,"43 McCarthy Road, Maleny","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.770674,152.861222,"43 McCarthy Road, Maleny QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
597dd36d-90c1-4bc7-9426-c75f019b1172,"5/4-6 Little Main St","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.686906,152.958775,"Shop 5, 4-6 Little Main Street, Palmwoods QLD 4555",c2749751-d379-4fa9-ad4d-efc077f8173a,
e3b3d54a-ffa0-4607-b4e9-65c4d0b0f0a4,"78 Narrows Road, Montville, Queensland","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.688291,152.865382,"78 Narrows Road, Montville, Queensland, Montville QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
6cee8d69-f2f6-4c6e-ba65-7f5dd34a3488,"88 Irwin Road, Beerwah","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.840008,152.967414,"88 Irwin Road",,
1e22157f-2d2a-452f-879a-737c0aae3400,"Shop 3, 25 Maple Street Maleny QLD","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.758932,152.851228,"Shop 3, 25 Maple Street, Maleny QLD 4551",c2749751-d379-4fa9-ad4d-efc077f8173a,
81d09830-6c57-4651-a6ae-97bdcc3d5b79,"Visit us at 80 Howard Street, Nambour","Sunshine Coast Hinterland",1,c2749751-d379-4fa9-ad4d-efc077f8173a,"QLD",,-26.627275,152.962046,"80 Howard Street, Nambour QLD",c2749751-d379-4fa9-ad4d-efc077f8173a,
74d1206a-8346-4fc1-ab8a-91fb52c9801e,"40 Flemming St","Toowoomba & Darling Downs",1,63c061c4-8616-4391-a97e-a0086a9f41e8,"QLD",,-28.856259,151.170092,"40 Flemming Street, Texas QLD",63c061c4-8616-4391-a97e-a0086a9f41e8,
2f82c811-6f16-4ebe-8798-6cb76a771a49,"Crn New England Highway & Oxford Street, Crows Nest QLD","Toowoomba & Darling Downs",1,63c061c4-8616-4391-a97e-a0086a9f41e8,"QLD",,-27.274731,152.054411,"Corner New England Highway & Oxford Street, Crows Nest QLD",63c061c4-8616-4391-a97e-a0086a9f41e8,
e6a65980-e7c1-43ac-93e2-fbb75c1e4935,"42-68 Palmer St South Townsville QLD 4810","Townsville",1,8312dae6-78f8-481c-ab38-3701dfd36fc0,"QLD",,-19.259287,146.823538,"42-68 Palmer St South Townsville QLD 4810",8312dae6-78f8-481c-ab38-3701dfd36fc0,
94edd075-4cee-4fdc-8c30-03abce3f6aae,"1 Seaworld Dr","",2,,"QLD",,-27.957012,153.425315,"1 Seaworld Dr, QLD",,
c8ce63cf-6d8b-410f-8895-124ea8c34bba,"13 Aranda Street, Slacks Creek","",2,,"QLD",,-27.630408,153.128408,"13 Aranda Street, Slacks Creek QLD",,
719f2a2e-61a0-42ed-89d3-a310431897bb,"192 Syndicate Rd, allebudgera Valley Queensland","",2,,"QLD",,-28.17268,153.394006,"192 Syndicate Rd",,
b1c3617a-ba14-4bb9-8d7d-1a6840e9ad1a,"2/623 Main Rd","",2,,"QLD","Wellington Point",-27.503731,153.237672,"625 Main Road, Wellington Point",,
b671ada0-e130-4344-ad9b-12893e85c4ae,"2017 Gold Coast Hwy","",2,,"QLD",,-28.074308,153.44516,"2017 Gold Coast Highway, Miami QLD 4220",,
965d5d93-c344-4373-8b38-6fd65e301621,"21 Station St","",2,,"QLD","Samford",-28.139733,153.473255,"21 Station Street, Samford",,
15769adf-0a9a-4b39-8b58-09d307315a9d,"22 Ironbark Rd","",2,,"QLD",,-27.567523,152.69086,"22 Ironbark Rd, Daintree QLD",,
ba2a705a-caa9-47ed-9ec9-ceee5b822c2c,"26 Gray Street, New Farm","",2,,"QLD",,-27.296135,152.961434,"26 Gray Street",,
c7888cba-1eb5-4b62-8b61-1cdee8f74443,"28 Tomewin St","",2,,"QLD",,-28.137394,153.485253,"28 Tomewin Street, Currumbin QLD",,
8b7da7d0-962b-462e-8fa5-8aad39f55a87,"3-15 Jackman Street Southport Qld.","",2,,"QLD",,-27.96665,153.404322,"3-15 Jackman Street, Southport QLD",,
fd814973-bf4f-4d7c-bc21-132d6f883e2c,"33 Ballow Street, Amity, Stradbroke Island","",2,,"QLD",,-27.395299,153.43964,"33 Ballow Street, Amity QLD",,
c5cec9f2-9e9e-4998-92d1-4864290ba192,"4 Charles Ave Broadbeach, Gold Coast QLD","",2,,"QLD",,-28.030167,153.432791,"4 Charles Ave, Broadbeach QLD",,
65ce8738-cb16-47d7-826d-9ab597fdf8f9,"4 Elizabeth St","",2,,"QLD",,-27.843036,153.32734,"4 Elizabeth Street",,
76e9558b-4ead-41e2-bce8-42b054a9136d,"60 Smith St","",2,,"QLD",,-27.534126,153.259868,"60 Smith Street",,
2f80cca3-b225-4713-982f-d478c62c5a18,"65 Railway St","",2,,"QLD",,-28.079545,153.364419,"65 Railway Street, Mudgeeraba QLD",,
3aa4f078-b056-42a5-9680-526a9c27ee08,"Lot 1 Nelia Bunda Rd Nelia, 4823 Queensland","",2,,"QLD",,-20.59537,142.220197,"Lot 1 Nelia Bunda Rd, Nelia, Nelia QLD 4823",,
f06377d2-f142-4178-8237-f67fe0aafc3d,"Saltwater Creek Rd, Palm Groves, Queensland","",2,,"QLD",,-20.380006,148.681468,"637 Saltwater Creek Rd, Palm Grove QLD",,
3821e429-afc5-4429-a787-a3e7c58d4e36,"10 College Rd","Adelaide",1,09c0c80f-4213-40b5-9ecd-df5f0f557f2e,"SA",,-34.918721,138.620044,"10 College Rd",09c0c80f-4213-40b5-9ecd-df5f0f557f2e,
